# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x0805FD08	0x0805FD43	thumb	GetObjectEventBerryTreeIdByLocalIdAndMap
0x0805FD44	0x0805FD5B	thumb	GetObjectEventBerryTreeId
0x0805FD5C	0x0805FDAD	thumb	GetObjectEventTemplateByLocalIdAndMap
0x0805FDB0	0x0805FDE5	thumb	FindObjectEventTemplateByLocalId
0x0805FDE8	0x0805FE5B	thumb	GetBaseTemplateForObjectEvent
0x0805FE5C	0x0805FE7B	thumb	OverrideTemplateCoordsForObjectEvent
0x0805FE7C	0x0805FE91	thumb	OverrideMovementTypeForObjectEvent
0x0805FE94	0x0805FECB	thumb	TryOverrideObjectEventTemplateCoords
0x0805FECC	0x0805FF33	thumb	InitObjectEventPalettes
0x0805FF34	0x0805FFB3	thumb	GetObjectPaletteTag
0x0805FFB4	0x0805FFD7	thumb	MovementType_None
0x0805FFD8	0x0805FFDB	thumb	MovementType_None_callback
0x0805FFDC	0x0805FFFF	thumb	MovementType_WanderAround
0x08060000	0x0806001F	thumb	MovementType_WanderAround_callback
0x08060020	0x08060043	thumb	MovementType_WanderAroundSlower
0x08060044	0x08060063	thumb	MovementType_WanderAroundSlower_callback
0x08060064	0x08060075	thumb	MovementType_WanderAround_Step0
0x08060078	0x080600A1	thumb	MovementType_WanderAround_Step1
0x080600A4	0x080600DF	thumb	MovementType_WanderAround_Step2
0x080600E0	0x080600FF	thumb	MovementType_WanderAround_Step3
0x08060100	0x0806014B	thumb	MovementType_WanderAround_Step4
0x0806014C	0x0806017B	thumb	MovementType_WanderAround_Step5
0x0806017C	0x080601AB	thumb	MovementType_WanderAround_Step5Slower
0x080601AC	0x080601D1	thumb	MovementType_WanderAround_Step6
0x080601D4	0x0806024D	thumb	ObjectEventIsTrainerAndCloseToPlayer
0x08060250	0x0806027F	thumb	GetVectorDirection
0x08060280	0x0806028F	thumb	GetLimitedVectorDirection_SouthNorth
0x08060290	0x080602A1	thumb	GetLimitedVectorDirection_WestEast
0x080602A4	0x080602FF	thumb	GetLimitedVectorDirection_WestNorth
0x08060300	0x0806035B	thumb	GetLimitedVectorDirection_EastNorth
0x0806035C	0x080603B7	thumb	GetLimitedVectorDirection_WestSouth
0x080603B8	0x08060413	thumb	GetLimitedVectorDirection_EastSouth
0x08060414	0x0806044F	thumb	GetLimitedVectorDirection_SouthNorthWest
0x08060450	0x0806048B	thumb	GetLimitedVectorDirection_SouthNorthEast
0x0806048C	0x080604C7	thumb	GetLimitedVectorDirection_NorthWestEast
0x080604C8	0x08060503	thumb	GetLimitedVectorDirection_SouthWestEast
0x08060504	0x0806058B	thumb	TryGetTrainerEncounterDirection
0x0806058C	0x080605AF	thumb	MovementType_LookAround
0x080605B0	0x080605CF	thumb	MovementType_LookAround_callback
0x080605D0	0x080605E1	thumb	MovementType_LookAround_Step0
0x080605E4	0x0806060D	thumb	MovementType_LookAround_Step1
0x08060610	0x08060653	thumb	MovementType_LookAround_Step2
0x08060654	0x08060681	thumb	MovementType_LookAround_Step3
0x08060684	0x080606CB	thumb	MovementType_LookAround_Step4
0x080606CC	0x080606EF	thumb	MovementType_WanderUpAndDown
0x080606F0	0x0806070F	thumb	MovementType_WanderUpAndDown_callback
0x08060710	0x08060721	thumb	MovementType_WanderUpAndDown_Step0
0x08060724	0x0806074D	thumb	MovementType_WanderUpAndDown_Step1
0x08060750	0x0806078B	thumb	MovementType_WanderUpAndDown_Step2
0x0806078C	0x080607AB	thumb	MovementType_WanderUpAndDown_Step3
0x080607AC	0x080607F7	thumb	MovementType_WanderUpAndDown_Step4
0x080607F8	0x08060827	thumb	MovementType_WanderUpAndDown_Step5
0x08060828	0x0806084D	thumb	MovementType_WanderUpAndDown_Step6
0x08060850	0x08060873	thumb	MovementType_WanderLeftAndRight
0x08060874	0x08060893	thumb	MovementType_WanderLeftAndRight_callback
0x08060894	0x080608A5	thumb	MovementType_WanderLeftAndRight_Step0
0x080608A8	0x080608D1	thumb	MovementType_WanderLeftAndRight_Step1
0x080608D4	0x0806090F	thumb	MovementType_WanderLeftAndRight_Step2
0x08060910	0x0806092F	thumb	MovementType_WanderLeftAndRight_Step3
0x08060930	0x0806097B	thumb	MovementType_WanderLeftAndRight_Step4
0x0806097C	0x080609AB	thumb	MovementType_WanderLeftAndRight_Step5
0x080609AC	0x080609D1	thumb	MovementType_WanderLeftAndRight_Step6
0x080609D4	0x080609F7	thumb	MovementType_FaceDirection
0x080609F8	0x08060A17	thumb	MovementType_FaceDirection_callback
0x08060A18	0x08060A43	thumb	MovementType_FaceDirection_Step0
0x08060A44	0x08060A61	thumb	MovementType_FaceDirection_Step1
0x08060A64	0x08060A71	thumb	MovementType_FaceDirection_Step2
0x08060A74	0x08060A97	thumb	MovementType_FaceDownAndUp
0x08060A98	0x08060AB7	thumb	MovementType_FaceDownAndUp_callback
0x08060AB8	0x08060AC9	thumb	MovementType_FaceDownAndUp_Step0
0x08060ACC	0x08060AF5	thumb	MovementType_FaceDownAndUp_Step1
0x08060AF8	0x08060B3B	thumb	MovementType_FaceDownAndUp_Step2
0x08060B3C	0x08060B69	thumb	MovementType_FaceDownAndUp_Step3
0x08060B6C	0x08060BB3	thumb	MovementType_FaceDownAndUp_Step4
0x08060BB4	0x08060BD7	thumb	MovementType_FaceLeftAndRight
0x08060BD8	0x08060BF7	thumb	MovementType_FaceLeftAndRight_callback
0x08060BF8	0x08060C09	thumb	MovementType_FaceLeftAndRight_Step0
0x08060C0C	0x08060C35	thumb	MovementType_FaceLeftAndRight_Step1
0x08060C38	0x08060C7B	thumb	MovementType_FaceLeftAndRight_Step2
0x08060C7C	0x08060CA9	thumb	MovementType_FaceLeftAndRight_Step3
0x08060CAC	0x08060CF3	thumb	MovementType_FaceLeftAndRight_Step4
0x08060CF4	0x08060D17	thumb	MovementType_FaceUpAndLeft
0x08060D18	0x08060D37	thumb	MovementType_FaceUpAndLeft_callback
0x08060D38	0x08060D49	thumb	MovementType_FaceUpAndLeft_Step0
0x08060D4C	0x08060D75	thumb	MovementType_FaceUpAndLeft_Step1
0x08060D78	0x08060DBB	thumb	MovementType_FaceUpAndLeft_Step2
0x08060DBC	0x08060DE9	thumb	MovementType_FaceUpAndLeft_Step3
0x08060DEC	0x08060E33	thumb	MovementType_FaceUpAndLeft_Step4
0x08060E34	0x08060E57	thumb	MovementType_FaceUpAndRight
0x08060E58	0x08060E77	thumb	MovementType_FaceUpAndRight_callback
0x08060E78	0x08060E89	thumb	MovementType_FaceUpAndRight_Step0
0x08060E8C	0x08060EB5	thumb	MovementType_FaceUpAndRight_Step1
0x08060EB8	0x08060EFB	thumb	MovementType_FaceUpAndRight_Step2
0x08060EFC	0x08060F29	thumb	MovementType_FaceUpAndRight_Step3
0x08060F2C	0x08060F73	thumb	MovementType_FaceUpAndRight_Step4
0x08060F74	0x08060F97	thumb	MovementType_FaceDownAndLeft
0x08060F98	0x08060FB7	thumb	MovementType_FaceDownAndLeft_callback
0x08060FB8	0x08060FC9	thumb	MovementType_FaceDownAndLeft_Step0
0x08060FCC	0x08060FF5	thumb	MovementType_FaceDownAndLeft_Step1
0x08060FF8	0x0806103B	thumb	MovementType_FaceDownAndLeft_Step2
0x0806103C	0x08061069	thumb	MovementType_FaceDownAndLeft_Step3
0x0806106C	0x080610B3	thumb	MovementType_FaceDownAndLeft_Step4
0x080610B4	0x080610D7	thumb	MovementType_FaceDownAndRight
0x080610D8	0x080610F7	thumb	MovementType_FaceDownAndRight_callback
0x080610F8	0x08061109	thumb	MovementType_FaceDownAndRight_Step0
0x0806110C	0x08061135	thumb	MovementType_FaceDownAndRight_Step1
0x08061138	0x0806117B	thumb	MovementType_FaceDownAndRight_Step2
0x0806117C	0x080611A9	thumb	MovementType_FaceDownAndRight_Step3
0x080611AC	0x080611F3	thumb	MovementType_FaceDownAndRight_Step4
0x080611F4	0x08061217	thumb	MovementType_FaceDownUpAndLeft
0x08061218	0x08061237	thumb	MovementType_FaceDownUpAndLeft_callback
0x08061238	0x08061249	thumb	MovementType_FaceDownUpAndLeft_Step0
0x0806124C	0x08061275	thumb	MovementType_FaceDownUpAndLeft_Step1
0x08061278	0x080612BB	thumb	MovementType_FaceDownUpAndLeft_Step2
0x080612BC	0x080612E9	thumb	MovementType_FaceDownUpAndLeft_Step3
0x080612EC	0x08061333	thumb	MovementType_FaceDownUpAndLeft_Step4
0x08061334	0x08061357	thumb	MovementType_FaceDownUpAndRight
0x08061358	0x08061377	thumb	MovementType_FaceDownUpAndRight_callback
0x08061378	0x08061389	thumb	MovementType_FaceDownUpAndRight_Step0
0x0806138C	0x080613B5	thumb	MovementType_FaceDownUpAndRight_Step1
0x080613B8	0x080613FB	thumb	MovementType_FaceDownUpAndRight_Step2
0x080613FC	0x08061429	thumb	MovementType_FaceDownUpAndRight_Step3
0x0806142C	0x08061473	thumb	MovementType_FaceDownUpAndRight_Step4
0x08061474	0x08061497	thumb	MovementType_FaceUpRightAndLeft
0x08061498	0x080614B7	thumb	MovementType_FaceUpRightAndLeft_callback
0x080614B8	0x080614C9	thumb	MovementType_FaceUpLeftAndRight_Step0
0x080614CC	0x080614F5	thumb	MovementType_FaceUpLeftAndRight_Step1
0x080614F8	0x0806153B	thumb	MovementType_FaceUpLeftAndRight_Step2
0x0806153C	0x08061569	thumb	MovementType_FaceUpLeftAndRight_Step3
0x0806156C	0x080615B3	thumb	MovementType_FaceUpLeftAndRight_Step4
0x080615B4	0x080615D7	thumb	MovementType_FaceDownRightAndLeft
0x080615D8	0x080615F7	thumb	MovementType_FaceDownRightAndLeft_callback
0x080615F8	0x08061609	thumb	MovementType_FaceDownLeftAndRight_Step0
0x0806160C	0x08061635	thumb	MovementType_FaceDownLeftAndRight_Step1
0x08061638	0x0806167B	thumb	MovementType_FaceDownLeftAndRight_Step2
0x0806167C	0x080616A9	thumb	MovementType_FaceDownLeftAndRight_Step3
0x080616AC	0x080616F3	thumb	MovementType_FaceDownLeftAndRight_Step4
0x080616F4	0x08061717	thumb	MovementType_RotateCounterclockwise
0x08061718	0x08061737	thumb	MovementType_RotateCounterclockwise_callback
0x08061738	0x08061763	thumb	MovementType_RotateCounterclockwise_Step0
0x08061764	0x08061785	thumb	MovementType_RotateCounterclockwise_Step1
0x08061788	0x080617B1	thumb	MovementType_RotateCounterclockwise_Step2
0x080617B4	0x080617F7	thumb	MovementType_RotateCounterclockwise_Step3
0x080617F8	0x0806181B	thumb	MovementType_RotateClockwise
0x0806181C	0x0806183B	thumb	MovementType_RotateClockwise_callback
0x0806183C	0x08061867	thumb	MovementType_RotateClockwise_Step0
0x08061868	0x08061889	thumb	MovementType_RotateClockwise_Step1
0x0806188C	0x080618B5	thumb	MovementType_RotateClockwise_Step2
0x080618B8	0x080618FB	thumb	MovementType_RotateClockwise_Step3
0x080618FC	0x0806191F	thumb	MovementType_WalkBackAndForth
0x08061920	0x0806193F	thumb	MovementType_WalkBackAndForth_callback
0x08061940	0x08061951	thumb	MovementType_WalkBackAndForth_Step0
0x08061954	0x0806198B	thumb	MovementType_WalkBackAndForth_Step1
0x0806198C	0x08061A41	thumb	MovementType_WalkBackAndForth_Step2
0x08061A44	0x08061A69	thumb	MovementType_WalkBackAndForth_Step3
0x08061A6C	0x08061A7D	thumb	MovementType_WalkSequence_Step0
0x08061A80	0x08061B31	thumb	MoveNextDirectionInSequence
0x08061B34	0x08061B59	thumb	MovementType_WalkSequence_Step2
0x08061B5C	0x08061B7F	thumb	MovementType_WalkSequenceUpRightLeftDown
0x08061B80	0x08061B9F	thumb	MovementType_WalkSequenceUpRightLeftDown_callback
0x08061BA0	0x08061BE7	thumb	MovementType_WalkSequenceUpRightLeftDown_Step1
0x08061BE8	0x08061C0B	thumb	MovementType_WalkSequenceRightLeftDownUp
0x08061C0C	0x08061C2B	thumb	MovementType_WalkSequenceRightLeftDownUp_callback
0x08061C2C	0x08061C73	thumb	MovementType_WalkSequenceRightLeftDownUp_Step1
0x08061C74	0x08061C97	thumb	MovementType_WalkSequenceDownUpRightLeft
0x08061C98	0x08061CB7	thumb	MovementType_WalkSequenceDownUpRightLeft_callback
0x08061CB8	0x08061CFF	thumb	MovementType_WalkSequenceDownUpRightLeft_Step1
0x08061D00	0x08061D23	thumb	MovementType_WalkSequenceLeftDownUpRight
0x08061D24	0x08061D43	thumb	MovementType_WalkSequenceLeftDownUpRight_callback
0x08061D44	0x08061D8B	thumb	MovementType_WalkSequenceLeftDownUpRight_Step1
0x08061D8C	0x08061DAF	thumb	MovementType_WalkSequenceUpLeftRightDown
0x08061DB0	0x08061DCF	thumb	MovementType_WalkSequenceUpLeftRightDown_callback
0x08061DD0	0x08061E17	thumb	MovementType_WalkSequenceUpLeftRightDown_Step1
0x08061E18	0x08061E3B	thumb	MovementType_WalkSequenceLeftRightDownUp
0x08061E3C	0x08061E5B	thumb	MovementType_WalkSequenceLeftRightDownUp_callback
0x08061E5C	0x08061EA3	thumb	MovementType_WalkSequenceLeftRightDownUp_Step1
0x08061EA4	0x08061EC7	thumb	MovementType_WalkSequenceDownUpLeftRight
0x08061EC8	0x08061EE7	thumb	MovementType_WalkSequenceDownUpLeftRight_callback
0x08061EE8	0x08061F2F	thumb	MovementType_WalkSequenceDownUpLeftRight_Step1
0x08061F30	0x08061F53	thumb	MovementType_WalkSequenceRightDownUpLeft
0x08061F54	0x08061F73	thumb	MovementType_WalkSequenceRightDownUpLeft_callback
0x08061F74	0x08061FBB	thumb	MovementType_WalkSequenceRightDownUpLeft_Step1
0x08061FBC	0x08061FDF	thumb	MovementType_WalkSequenceLeftUpDownRight
0x08061FE0	0x08061FFF	thumb	MovementType_WalkSequenceLeftUpDownRight_callback
0x08062000	0x08062047	thumb	MovementType_WalkSequenceLeftUpDownRight_Step1
0x08062048	0x0806206B	thumb	MovementType_WalkSequenceUpDownRightLeft
0x0806206C	0x0806208B	thumb	MovementType_WalkSequenceUpDownRightLeft_callback
0x0806208C	0x080620D3	thumb	MovementType_WalkSequenceUpDownRightLeft_Step1
0x080620D4	0x080620F7	thumb	MovementType_WalkSequenceRightLeftUpDown
0x080620F8	0x08062117	thumb	MovementType_WalkSequenceRightLeftUpDown_callback
0x08062118	0x0806215F	thumb	MovementType_WalkSequenceRightLeftUpDown_Step1
0x08062160	0x08062183	thumb	MovementType_WalkSequenceDownRightLeftUp
0x08062184	0x080621A3	thumb	MovementType_WalkSequenceDownRightLeftUp_callback
0x080621A4	0x080621EB	thumb	MovementType_WalkSequenceDownRightLeftUp_Step1
0x080621EC	0x0806220F	thumb	MovementType_WalkSequenceRightUpDownLeft
0x08062210	0x0806222F	thumb	MovementType_WalkSequenceRightUpDownLeft_callback
0x08062230	0x08062277	thumb	MovementType_WalkSequenceRightUpDownLeft_Step1
0x08062278	0x0806229B	thumb	MovementType_WalkSequenceUpDownLeftRight
0x0806229C	0x080622BB	thumb	MovementType_WalkSequenceUpDownLeftRight_callback
0x080622BC	0x08062303	thumb	MovementType_WalkSequenceUpDownLeftRight_Step1
0x08062304	0x08062327	thumb	MovementType_WalkSequenceLeftRightUpDown
0x08062328	0x08062347	thumb	MovementType_WalkSequenceLeftRightUpDown_callback
0x08062348	0x0806238F	thumb	MovementType_WalkSequenceLeftRightUpDown_Step1
0x08062390	0x080623B3	thumb	MovementType_WalkSequenceDownLeftRightUp
0x080623B4	0x080623D3	thumb	MovementType_WalkSequenceDownLeftRightUp_callback
0x080623D4	0x0806241B	thumb	MovementType_WalkSequenceDownLeftRightUp_Step1
0x0806241C	0x0806243F	thumb	MovementType_WalkSequenceUpLeftDownRight
0x08062440	0x0806245F	thumb	MovementType_WalkSequenceUpLeftDownRight_callback
0x08062460	0x080624A7	thumb	MovementType_WalkSequenceUpLeftDownRight_Step1
0x080624A8	0x080624CB	thumb	MovementType_WalkSequenceDownRightUpLeft
0x080624CC	0x080624EB	thumb	MovementType_WalkSequenceDownRightUpLeft_callback
0x080624EC	0x08062533	thumb	MovementType_WalkSequenceDownRightUpLeft_Step1
0x08062534	0x08062557	thumb	MovementType_WalkSequenceLeftDownRightUp
0x08062558	0x08062577	thumb	MovementType_WalkSequenceLeftDownRightUp_callback
0x08062578	0x080625BF	thumb	MovementType_WalkSequenceLeftDownRightUp_Step1
0x080625C0	0x080625E3	thumb	MovementType_WalkSequenceRightUpLeftDown
0x080625E4	0x08062603	thumb	MovementType_WalkSequenceRightUpLeftDown_callback
0x08062604	0x0806264B	thumb	MovementType_WalkSequenceRightUpLeftDown_Step1
0x0806264C	0x0806266F	thumb	MovementType_WalkSequenceUpRightDownLeft
0x08062670	0x0806268F	thumb	MovementType_WalkSequenceUpRightDownLeft_callback
0x08062690	0x080626D7	thumb	MovementType_WalkSequenceUpRightDownLeft_Step1
0x080626D8	0x080626FB	thumb	MovementType_WalkSequenceDownLeftUpRight
0x080626FC	0x0806271B	thumb	MovementType_WalkSequenceDownLeftUpRight_callback
0x0806271C	0x08062763	thumb	MovementType_WalkSequenceDownLeftUpRight_Step1
0x08062764	0x08062787	thumb	MovementType_WalkSequenceLeftUpRightDown
0x08062788	0x080627A7	thumb	MovementType_WalkSequenceLeftUpRightDown_callback
0x080627A8	0x080627EF	thumb	MovementType_WalkSequenceLeftUpRightDown_Step1
0x080627F0	0x08062813	thumb	MovementType_WalkSequenceRightDownLeftUp
0x08062814	0x08062833	thumb	MovementType_WalkSequenceRightDownLeftUp_callback
0x08062834	0x0806287B	thumb	MovementType_WalkSequenceRightDownLeftUp_Step1
0x0806287C	0x0806289F	thumb	MovementType_CopyPlayer
0x080628A0	0x080628BF	thumb	MovementType_CopyPlayer_callback
0x080628C0	0x080628E1	thumb	MovementType_CopyPlayer_Step0
0x080628E4	0x08062943	thumb	MovementType_CopyPlayer_Step1
0x08062944	0x08062969	thumb	MovementType_CopyPlayer_Step2
0x0806296C	0x0806296F	thumb	CopyablePlayerMovement_None
0x08062970	0x080629B7	thumb	CopyablePlayerMovement_FaceDirection
0x080629B8	0x08062A6F	thumb	CopyablePlayerMovement_GoSpeed0
0x08062A70	0x08062B27	thumb	CopyablePlayerMovement_GoSpeed1
0x08062B28	0x08062BDF	thumb	CopyablePlayerMovement_GoSpeed2
0x08062BE0	0x08062C97	thumb	CopyablePlayerMovement_Slide
0x08062C98	0x08062CDF	thumb	cph_IM_DIFFERENT
0x08062CE0	0x08062D97	thumb	CopyablePlayerMovement_GoSpeed4
0x08062D98	0x08062E5F	thumb	CopyablePlayerMovement_Jump
0x08062E60	0x08062E83	thumb	MovementType_CopyPlayerInGrass
0x08062E84	0x08062EA3	thumb	MovementType_CopyPlayerInGrass_callback
0x08062EA4	0x08062F07	thumb	MovementType_CopyPlayerInGrass_Step1
0x08062F08	0x08062F77	thumb	MovementType_TreeDisguise
0x08062F78	0x08062F83	thumb	MovementType_Disguise_Callback
0x08062F84	0x08062FF3	thumb	MovementType_MountainDisguise
0x08062FF4	0x08063057	thumb	MovementType_Buried
0x08063058	0x08063077	thumb	MovementType_Buried_Callback
0x08063078	0x08063083	thumb	MovementType_Buried_Step0
0x08063084	0x0806309D	thumb	MovementType_MoveInPlace_Step1
0x080630A0	0x080630C3	thumb	MovementType_WalkInPlace
0x080630C4	0x080630E3	thumb	MovementType_WalkInPlace_callback
0x080630E4	0x0806310F	thumb	MovementType_WalkInPlace_Step0
0x08063110	0x08063133	thumb	MovementType_WalkInPlaceFast
0x08063134	0x08063153	thumb	MovementType_WalkInPlaceFast_callback
0x08063154	0x0806317F	thumb	MovementType_WalkInPlaceFast_Step0
0x08063180	0x080631A3	thumb	MovementType_JogInPlace
0x080631A4	0x080631C3	thumb	MovementType_JogInPlace_callback
0x080631C4	0x080631EF	thumb	MovementType_JogInPlace_Step0
0x080631F0	0x08063213	thumb	MovementType_Invisible
0x08063214	0x08063233	thumb	MovementType_Invisible_callback
0x08063234	0x08063267	thumb	MovementType_Invisible_Step0
0x08063268	0x08063285	thumb	MovementType_Invisible_Step1
0x08063288	0x08063295	thumb	MovementType_Invisible_Step2
0x08063298	0x080632BB	thumb	MovementType_RaiseHandAndStop
0x080632BC	0x080632DF	thumb	MovementType_RaiseHandAndJump
0x080632E0	0x08063303	thumb	MovementType_RaiseHandAndSwim
0x08063304	0x08063323	thumb	MovementType_RaiseHandAndStop_Callback
0x08063324	0x08063343	thumb	MovementType_RaiseHandAndJump_Callback
0x08063344	0x08063363	thumb	MovementType_RaiseHandAndSwim_Callback
0x08063364	0x08063381	thumb	MovementType_RaiseHandAndStop_Step0
0x08063384	0x080633A1	thumb	MovementType_RaiseHandAndStop_Step1
0x080633A4	0x080633B1	thumb	MovementType_RaiseHandAndStop_Step2
0x080633B4	0x080633D3	thumb	MovementType_RaiseHandAndJump_Step0
0x080633D4	0x080633F3	thumb	MovementType_RaiseHandAndSwim_Step0
0x080633F4	0x0806340D	thumb	MovementType_RaiseHandAndMove_Step1
0x08063410	0x0806342D	thumb	ClearObjectEventMovement
0x08063430	0x0806343F	thumb	GetFaceDirectionAnimNum
0x08063440	0x0806344F	thumb	GetMoveDirectionAnimNum
0x08063450	0x0806345F	thumb	GetMoveDirectionFastAnimNum
0x08063460	0x0806346F	thumb	GetMoveDirectionFasterAnimNum
0x08063470	0x0806347F	thumb	GetMoveDirectionFastestAnimNum
0x08063480	0x0806348F	thumb	GetJumpSpecialDirectionAnimNum
0x08063490	0x0806349F	thumb	GetAcroWheelieDirectionAnimNum
0x080634A0	0x080634AF	thumb	GetAcroBunnyHopFrontWheelDirectionAnimNum
0x080634B0	0x080634BF	thumb	GetAcroEndWheelieDirectionAnimNum
0x080634C0	0x080634CF	thumb	GetSpinDirectionAnimNum
0x080634D0	0x080634DF	thumb	GetAcroUnusedActionDirectionAnimNum
0x080634E0	0x080634EF	thumb	GetAcroWheeliePedalDirectionAnimNum
0x080634F0	0x080634FF	thumb	GetFishingDirectionAnimNum
0x08063500	0x0806350F	thumb	GetFishingNoCatchDirectionAnimNum
0x08063510	0x0806351F	thumb	GetFishingBiteDirectionAnimNum
0x08063520	0x0806352F	thumb	GetRunningDirectionAnimNum
0x08063530	0x08063553	thumb	GetStepAnimTable
0x08063554	0x0806359B	thumb	SetStepAnimHandleAlternation
0x0806359C	0x080635D9	thumb	SetStepAnim
0x080635DC	0x0806360F	thumb	GetDirectionToFace
0x08063610	0x0806365B	thumb	SetTrainerMovementType
0x0806365C	0x0806366B	thumb	GetTrainerFacingDirectionMovementType
0x0806366C	0x080636AB	thumb	GetCollisionInDirection
0x080636AC	0x0806376F	thumb	GetCollisionAtCoords
0x08063770	0x0806383B	thumb	GetCollisionFlagsAtCoords
0x0806383C	0x080638AB	thumb	IsCoordOutsideObjectEventMovementRange
0x080638AC	0x08063903	thumb	IsMetatileDirectionallyImpassable
0x08063904	0x0806397D	thumb	DoesObjectCollideWithObjectAt
0x08063980	0x080639D3	thumb	IsBerryTreeSparkling
0x080639D4	0x08063A1F	thumb	SetBerryTreeJustPicked
0x08063A20	0x08063A43	thumb	MoveCoords
0x08063A44	0x08063A6B	thumb	MoveCoordsInMapCoordIncrement
0x08063A6C	0x08063AD3	thumb	MoveCoordsInDirection
0x08063AD4	0x08063B1B	thumb	GetMapCoordsFromSpritePos
0x08063B1C	0x08063BC3	thumb	SetSpritePosToMapCoords
0x08063BC4	0x08063C0D	thumb	SetSpritePosToOffsetMapCoords
0x08063C10	0x08063C4F	thumb	GetObjectEventMovingCameraOffset
0x08063C50	0x08063C6D	thumb	ObjectEventMoveDestCoords
0x08063C70	0x08063C85	thumb	ObjectEventIsMovementOverridden
0x08063C88	0x08063CA3	thumb	ObjectEventIsHeldMovementActive
0x08063CA4	0x08063CFF	thumb	ObjectEventSetHeldMovement
0x08063D00	0x08063D19	thumb	ObjectEventForceSetHeldMovement
0x08063D1C	0x08063D31	thumb	ObjectEventClearHeldMovementIfActive
0x08063D34	0x08063D67	thumb	ObjectEventClearHeldMovement
0x08063D68	0x08063D7B	thumb	ObjectEventCheckHeldMovementStatus
0x08063D7C	0x08063D9D	thumb	ObjectEventClearHeldMovementIfFinished
0x08063DA0	0x08063DB5	thumb	ObjectEventGetHeldMovementActionId
0x08063DB8	0x08063E25	thumb	UpdateObjectEventCurrentMovement
0x08063E28	0x08063EB7	thumb	QL_UpdateObjectEventCurrentMovement
0x08063EB8	0x08063EE3	thumb	GetFaceDirectionMovementAction
0x08063EE4	0x08063F0F	thumb	GetFaceDirectionFastMovementAction
0x08063F10	0x08063F2B	thumb	GetWalkSlowestMovementAction
0x08063F2C	0x08063F57	thumb	GetWalkSlowerMovementAction
0x08063F58	0x08063F83	thumb	GetWalkSlowMovementAction
0x08063F84	0x08063FAF	thumb	GetWalkNormalMovementAction
0x08063FB0	0x08063FDB	thumb	GetWalkFastMovementAction
0x08063FDC	0x08064007	thumb	GetGlideMovementAction
0x08064008	0x08064033	thumb	GetRideWaterCurrentMovementAction
0x08064034	0x0806405F	thumb	GetWalkFasterMovementAction
0x08064060	0x0806408B	thumb	GetSlideMovementAction
0x0806408C	0x080640B7	thumb	GetPlayerRunMovementAction
0x080640B8	0x080640E3	thumb	GetPlayerRunSlowMovementAction
0x080640E4	0x0806410F	thumb	GetSpinMovementAction
0x08064110	0x0806413B	thumb	GetJump2MovementAction
0x0806413C	0x08064167	thumb	GetJumpInPlaceMovementAction
0x08064168	0x08064193	thumb	GetJumpInPlaceTurnAroundMovementAction
0x08064194	0x080641BF	thumb	GetJumpMovementAction
0x080641C0	0x080641EB	thumb	GetJumpSpecialMovementAction
0x080641EC	0x08064217	thumb	GetJumpSpecialWithEffectMovementAction
0x08064218	0x08064243	thumb	GetWalkInPlaceSlowMovementAction
0x08064244	0x0806426F	thumb	GetWalkInPlaceNormalMovementAction
0x08064270	0x0806429B	thumb	GetWalkInPlaceFastMovementAction
0x0806429C	0x080642C7	thumb	GetWalkInPlaceFasterMovementAction
0x080642C8	0x080642F1	thumb	ObjectEventFaceOppositeDirection
0x080642F4	0x0806431F	thumb	GetAcroWheelieFaceDirectionMovementAction
0x08064320	0x0806434B	thumb	GetAcroPopWheelieFaceDirectionMovementAction
0x0806434C	0x08064377	thumb	GetAcroEndWheelieFaceDirectionMovementAction
0x08064378	0x080643A3	thumb	GetAcroWheelieHopFaceDirectionMovementAction
0x080643A4	0x080643CF	thumb	GetAcroWheelieHopMovementAction
0x080643D0	0x080643FB	thumb	GetAcroWheelieJumpMovementAction
0x080643FC	0x08064427	thumb	GetAcroWheelieInPlaceMovementAction
0x08064428	0x08064453	thumb	GetAcroPopWheelieMoveMovementAction
0x08064454	0x0806447F	thumb	GetAcroWheelieMoveMovementAction
0x08064480	0x080644B1	thumb	GetOppositeDirection
0x080644B4	0x080644CB	thumb	GetPlayerDirectionForCopy
0x080644CC	0x0806450B	thumb	GetCopyDirection
0x0806450C	0x08064543	thumb	ObjectEventExecHeldMovementAction
0x08064544	0x08064587	thumb	QuestLogObjectEventExecHeldMovementAction
0x08064588	0x080645C7	thumb	ObjectEventExecSingleMovementAction
0x080645C8	0x080645F3	thumb	ObjectEventSetSingleMovement
0x080645F4	0x08064635	thumb	FaceDirection
0x08064638	0x08064645	thumb	MovementAction_FaceDown_Step0
0x08064648	0x08064655	thumb	MovementAction_FaceUp_Step0
0x08064658	0x08064665	thumb	MovementAction_FaceLeft_Step0
